id,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
28266,254962,0.638830484,0.853060338,0.562127603,0.000852793,10,0.118187833,-7.935094216,1,0.314771895,98.78104996,4,0.542271735,0
28267,209183,0.056880908,0.795147339,0.757702861,0.001415405,,0.148431619,-4.050004675,0,0.17672064,136.2068517,4,0.745264856,0
28268,262276,0.15511583,0.684249659,,0.000929193,0,0.193172533,-10.08430942,0,0.043923681,126.1851596,4,0.941534917,1
28269,207087,,0.513426494,0.589475084,0.001169428,,0.114766748,-3.028462979,1,0.035154325,106.807968,4,0.947489112,1
28270,,,,0.561927506,,0,0.147453468,-9.891023728,0,0.074371401,94.73337645,4,0.738828512,0
28271,167708,0.077163078,0.292169347,0.821411901,0.004897029,5,0.138769989,-6.157537228,0,0.073592675,99.65367891,4,0.615532911,0
28272,165712,0.190444418,0.72096842,0.843335912,0.001019673,0,0.109231948,-5.947520361,1,0.026788568,114.8680179,3,0.675203054,0
28273,175476,0.415243652,0.681163437,,-0.000749505,8,0.109433904,-7.001442532,1,0.160687438,145.266082,3,0.884106017,0
28274,200544,,0.260428447,0.869086209,0.000943841,4,0.362694446,-5.974468515,0,0.43397756,111.0496243,3,0.622492479,1
28275,,0.950572235,0.072968157,0.470060825,0.150614467,,0.194525723,-7.467076742,1,0.041463903,77.74569614,3,0.765111611,0
28276,180240,0.310597693,0.81130248,0.625525067,0.001173471,,0.16454162,-4.587927563,1,0.101165529,98.27364629,3,0.943641957,0
28277,124174,0.010543686,0.365548279,0.18111273,0.001958026,8,0.122963351,-12.16643707,1,0.093862036,141.5876667,3,0.416452157,1
28278,182300,0.048776749,0.439960092,0.906451394,-0.001559851,8,0.098990752,-3.051176355,0,0.094442495,99.08341943,4,0.175004549,1
28279,166076,0.087881098,,,,,0.066176881,-4.020823146,0,0.41779671,124.2573121,3,0.149081084,1
28280,170682,,,0.897507702,0.002928518,10,0.137623956,-3.689528146,0,0.241603638,121.0147259,3,0.931824975,0
28281,251910,0.003128105,0.1517496,0.879953694,0.000951276,4,0.085459453,-3.748237411,0,0.063935689,126.0444722,4,0.623310386,1
28282,256700,0.008408117,0.659168247,0.958000169,0.001262123,5,0.17058982,-8.923064723,0,0.046017335,93.03749041,3,0.717474538,0
28283,239085,,0.429655896,0.400353634,0.002493779,6,0.135179635,-11.92461847,1,0.03404442,86.9695516,4,0.355284119,1
28284,160224,,0.511371622,0.201147352,0.004537701,8,0.107355746,-12.20761132,0,0.049876358,78.34549396,4,0.626201338,0
28285,85183,0.91448952,,0.402534575,0.00312196,0,0.857207383,,0,0.038102055,84.3624214,4,0.298267483,1
28286,223889,0.110790505,0.282847256,0.635315328,0.001799766,8,0.116924202,-3.475782067,0,0.050129993,98.40842611,3,0.674998948,0
28287,159467,0.027156769,0.780684623,0.654311394,0.001684593,7,0.798175328,-6.856145067,1,0.208795478,94.84689526,4,0.96090655,1
28288,167818,0.463427362,0.596456176,0.444723055,0.001820045,10,0.155375889,-6.826938499,1,0.069620623,80.99707801,4,0.289434204,0
28289,249905,0.063877274,,0.940550793,2.09E-05,9,0.355606731,-4.102781251,0,0.203274831,112.7014058,4,0.866129844,0
28290,,0.052646994,0.755048032,0.676669437,0.003697833,10,0.112234346,-6.555316968,0,0.039346761,88.74348879,3,0.856394723,0
28291,205582,0.15390105,0.294942999,0.897646131,0.001587309,,0.204916208,-5.174027974,0,0.082285683,88.15058833,3,0.38968768,1
28292,180851,0.261158229,,0.194989805,0.002047904,0,0.105364324,-11.59421184,0,0.048831732,118.1795836,3,0.421715287,0
28293,167804,0.510177602,,0.559044632,0.000756245,7,0.058292201,-6.102097946,0,0.04441409,145.0525461,3,0.956705886,0
28294,219657,0.051765256,0.158884849,0.893743198,0.002368185,,0.129836333,-2.937685593,0,0.053476939,166.6739283,3,0.259796838,0
28295,,0.015101233,0.554254769,0.593920346,0.00219206,8,0.120215457,-4.269994294,0,0.211144092,132.2215861,4,0.606058751,1
28296,239371,0.12125359,0.762304929,0.432371515,0.001472619,9,0.18288548,-11.72944321,0,0.041770829,80.15129594,4,0.474673542,0
28297,,0.070556318,0.426652012,0.843092067,0.003534797,6,0.248051825,-12.17797927,0,0.029082015,120.2094762,3,0.82874784,0
28298,297409,0.165669422,,0.73454452,0.001526654,2,,-10.09188874,0,0.039426842,99.81669611,4,0.247098379,0
28299,118553,,0.43778856,0.133562234,0.00381816,1,,-17.88464062,0,0.024835011,76.80549689,3,0.538064586,0
28300,179732,0.007598411,0.415916126,,0.001499016,,0.623018267,-6.070738504,0,0.260750689,145.7548051,4,0.932488045,1
28301,160624,0.432757011,0.844072761,0.533211511,0.000545509,0,0.072993847,-13.12464739,0,0.114054036,147.6500991,3,0.686523078,1
28302,172864,0.004197948,0.140054489,0.984228422,0.002575092,6,,-2.3259966,0,0.042862903,117.1258923,4,0.491457041,0
28303,120173,0.915683788,0.405507733,0.243814389,0.004105875,,0.090510558,-11.24754506,0,0.049781767,89.4681765,3,0.677089169,1
28304,151562,0.026995141,0.651258073,0.974310435,-0.000360031,9,0.126373348,-3.707717469,0,0.075456594,124.1752818,4,0.624487696,0
28305,362660,0.000806972,0.833224279,0.859883115,0.00081814,4,,-6.114517023,1,0.116550894,95.3819115,4,0.935099972,0
28306,,0.054977012,0.778267572,0.693465088,0.000883273,6,0.142707641,-7.341390633,1,0.249436766,116.1832578,3,0.652828622,1
28307,250632,0.077083333,0.702353193,0.980140837,0.001251284,9,0.196803443,-4.980614605,1,0.058806127,109.6391267,3,0.77875917,0
28308,215598,,0.745111012,0.541537899,0.001395145,10,,-7.681253081,0,0.23221073,102.1646948,3,0.63938704,0
28309,192074,0.290319847,0.714725198,0.646502144,0.002291886,,0.138049445,-7.985471631,0,0.047240053,99.77313516,4,0.653135833,0
28310,250231,0.016743982,0.219773404,0.578929621,,7,0.123271315,-9.347453577,1,0.036486,151.8041753,3,0.129583468,0
28311,220329,0.292868692,0.717275839,0.897107375,0.000799831,8,0.093723537,-6.824545888,0,0.047798954,111.3988978,3,0.95264525,0
28312,210695,0.317202618,0.404529567,0.986095466,0.001721669,9,,-3.953268578,0,0.165088904,122.3551878,3,0.69745958,0
28313,208812,0.915515434,0.423652823,0.702403165,0.004451018,2,0.164059124,,0,0.025131697,102.3513161,3,0.300662105,0
28314,169107,0.300479088,0.686351755,0.858834371,0.002151382,5,0.126157439,-8.004761848,0,0.222297506,126.6594725,3,0.563417465,0
28315,122516,0.910867941,0.56810749,0.491802083,0.003476815,0,0.191718965,-8.428559955,1,0.050367546,142.3084416,3,0.54604516,1
28316,163383,0.051237387,0.782670649,0.808485205,-0.001531696,4,,-3.488337962,0,0.123285622,126.5047302,4,0.707835327,0
28317,,0.065350798,0.753465112,0.947983032,-5.99E-05,1,0.145643638,-4.442374032,0,0.085727806,101.3558912,3,0.663777134,1
28318,243491,0.597386223,,0.678580692,0.104425505,0,0.108056675,-10.93734682,1,0.050189062,144.9264754,3,0.518924326,0
28319,282155,0.17110285,0.601777153,0.27269985,0.002997648,10,0.342097328,-9.189287034,0,0.065264606,99.14353087,4,0.584166514,0
28320,232400,0.641956892,0.385693861,0.394088371,0.002974767,2,0.169224268,-22.78177064,1,0.034346716,96.36053511,3,0.334062676,0
28321,133658,0.319743283,0.525892062,0.448162174,0.00150647,5,,-7.377025547,1,0.028775424,86.77400326,4,0.944219162,1
28322,,0.050486016,0.449399998,0.802097316,0.001662184,9,0.103605312,-4.240436552,1,0.036742324,120.2229718,4,0.459263822,1
28323,190478,0.130220948,0.858271013,0.62533458,0.002499712,4,0.120998083,-7.961541133,0,0.067217161,122.8460479,3,0.541428014,1
28324,215578,0.559392131,0.55538368,0.823216498,0.001697174,6,0.135329792,-5.685198122,1,0.062018982,172.5126533,3,0.842817639,1
28325,169429,0.421041546,0.654860926,0.795188116,0.001645266,,0.132107284,-3.577315792,0,0.077413323,106.611308,3,0.485603539,0
28326,227656,0.403838692,,0.708513228,0.001253024,3,0.122059412,-8.976214487,0,0.049596661,98.30048109,3,0.710074478,0
28327,112372,0.100643787,0.746145874,0.49729722,0.00023901,0,,-9.413367691,0,0.093913057,101.3115853,3,0.484402193,0
28328,139589,0.022810346,,0.663440772,0.00288168,10,0.108908183,-9.722315772,0,0.318535175,96.42969887,4,0.796918639,1
28329,144689,1.033354586,0.245635214,0.44021513,,7,0.122588478,-12.47819829,0,0.066795595,66.31494227,3,0.135980247,0
28330,168593,0.493529869,0.585608074,,0.001492409,,0.121147246,-13.63752677,0,0.053282876,148.7021735,3,0.229937151,0
28331,194870,0.149974286,0.770448364,0.598275467,0.000164326,10,0.109533546,-7.073092969,0,0.155299555,158.4594542,4,0.453157054,0
28332,177556,0.689336368,0.644502029,,0.002373396,6,,-5.742441135,0,0.039421498,161.7225996,4,0.801727843,0
28333,201572,0.054437472,0.592073266,0.917350918,0.001695944,2,0.106872399,-8.576208494,0,0.040876213,140.1381449,4,0.827077431,1
28334,235595,0.070360115,0.720892317,0.792667418,0.000907267,9,0.16661902,-11.48386127,0,0.079731401,125.1583286,3,0.775413856,1
28335,181871,0.333896599,0.572883652,0.929903207,-0.001830295,9,,-2.965032343,1,0.087966678,108.7756123,4,0.631627695,0
28336,178137,0.029938935,0.680920278,0.730634773,0.00170595,6,0.105870557,-4.460528997,1,0.054060497,154.5644734,4,0.569580308,0
28337,224581,0.019666368,0.554695243,0.605640314,0.001590172,,0.216649635,-3.861767059,0,0.26266509,171.1672093,3,0.787655209,1
28338,176904,0.048848064,0.658407813,0.927489035,0.002397458,6,0.128737018,-4.944530984,0,0.035032649,106.9556116,4,0.667248693,0
28339,,,0.610018406,0.560861357,0.001544072,0,0.245460249,-8.881465883,0,0.068505745,170.219108,3,0.516337835,1
28340,189027,0.007924612,0.306379077,0.771913376,,6,0.180268831,-6.939087432,0,0.260836832,191.1014683,3,0.314178192,0
28341,203241,0.054464295,0.42897556,1.004774498,0.000718935,6,0.339283339,-1.960691102,0,0.12154113,124.8929243,4,0.707290462,0
28342,297659,0.048178845,0.469732399,0.897562181,0.00159799,5,0.706749245,-8.234658848,0,0.075133634,116.6331454,4,0.595778432,1
28343,,0.014452175,0.645454449,0.788018853,0.00190855,9,0.615222525,-5.167658634,0,0.03391979,132.800274,4,0.57106961,0
28344,,0.135791336,0.753641039,0.701853005,,1,0.11636179,-6.094716355,0,0.033643076,103.3736378,3,0.538596924,0
28345,239119,0.860133773,0.275386909,0.342675903,0.001829218,10,0.123842532,-8.065139846,0,0.038048208,99.69584042,3,0.40951897,0
28346,,0.393995435,0.512326876,0.601086697,0.001121725,10,0.123226365,,0,0.179609839,104.8335168,3,0.863328706,0
28347,,0.011202203,0.298038977,0.850401417,0.002516074,2,0.153181382,-6.251569268,0,0.049601582,117.6683255,3,0.787715678,0
28348,163948,,0.812470049,0.339374162,0.001468612,,0.133461986,-6.637916247,1,0.290063593,138.2124171,3,0.589285549,0
28349,189720,0.365212425,0.639923192,0.898424778,0.001072732,10,0.134811265,-9.642531891,0,0.055408758,153.8740293,2,0.519418166,0
28350,200105,0.067085105,0.707339659,0.580922218,-0.000956648,5,0.097547357,-5.000734946,0,0.10300536,171.2688009,3,0.931974336,0
28351,171816,0.112312799,0.725293326,0.864917869,0.001505217,7,0.098079953,-7.713923731,0,0.059489231,167.284286,3,0.676037162,0
28352,213717,,0.676868965,0.625488586,0.001859425,2,0.080337323,-5.96508262,0,0.043530535,75.13080091,3,0.514345012,1
28353,265857,0.02986248,0.12615618,0.855640017,0.002168579,5,0.052584441,-4.258738825,0,0.143320687,125.4879322,4,0.563551889,0
28354,164113,0.43676048,0.374421662,0.432471266,0.003456316,6,0.085842713,-6.299113672,1,0.221119386,69.97281624,4,0.392727248,0
28355,197642,,0.336118653,0.967307015,0.002486101,9,0.118936156,-3.801357264,0,0.102115241,112.1330101,4,0.507380609,1
28356,326289,0.074765157,0.593763623,0.538151068,0.001607325,6,,-10.90682732,0,0.133414364,103.3353348,5,0.42922623,0
28357,203005,0.20974335,0.610492855,0.888337365,0.004020618,6,0.359748597,-5.728482135,0,0.036899952,119.6377293,4,0.588383139,0
28358,140637,0.927546312,0.265989166,0.312379435,0.310729363,0,0.136989401,-15.03411637,1,0.122912384,129.8794008,3,0.027657344,0
28359,241948,0.090617439,0.506605535,0.891466614,0.003671273,,0.108413035,-9.735908656,0,0.019480162,123.7014753,4,0.59497405,1
28360,263083,0.01657564,0.449131564,0.871631357,0.003029061,4,,-5.556749102,1,0.060437789,169.1956429,4,0.405551951,0
28361,,0.869325678,0.289396428,0.213980953,0.007578811,,0.117647873,-16.70350181,1,0.037507145,75.12332153,2,0.479703616,0
28362,164784,0.727925453,0.809710043,0.567481918,,10,0.134063079,-5.888320241,1,0.149090824,84.01783722,3,0.663713384,0
28363,175381,0.679154303,,0.388388679,0.002131887,0,0.093848582,-22.31249364,0,0.048796285,97.51879034,4,0.719628548,0
28364,203687,0.389122921,0.664547674,,0.001556592,5,0.1199981,-7.096393932,0,0.331728913,98.61964152,3,0.664563554,1
28365,155060,0.047273838,0.206866287,0.868113721,0.001585261,7,0.163013433,-2.923172767,0,0.327139102,130.2606538,4,0.289630275,0
28366,172672,0.012563192,,0.900592034,0.000700642,6,0.072940752,-4.832276074,0,0.234976014,170.6667706,3,0.61657204,0
28367,196062,0.523944638,0.340756345,,0.002111422,,0.11589552,-7.871326264,1,0.036594589,128.2775716,3,0.291543897,1
28368,176551,0.04701877,0.761623928,0.655146373,0.001531462,8,,-5.428282861,0,0.056478882,126.2588155,4,0.940654054,1
28369,183820,0.34332977,0.620508685,0.765795556,0.000797491,0,0.141418078,-6.561141185,0,0.029148027,118.7247524,3,0.853215024,1
28370,220779,0.202363707,0.501302321,0.880738751,0.001699323,6,0.331851801,-4.940437933,0,0.151554142,131.8909463,4,0.755736461,0
28371,200256,0.723165633,0.234410839,,0.896535365,4,0.077407122,-20.10242145,0,0.059309055,197.2358387,3,0.38583189,0
28372,160148,0.959284488,0.672423091,0.64334526,0.931745142,2,0.132905558,-8.416977057,0,0.053408887,144.5669874,3,0.507514673,0
28373,266644,0.944093939,0.392294111,0.515350073,,0,0.186996164,-9.463152146,0,0.036495882,107.2378942,3,0.696406628,0
28374,162741,0.533662705,0.757975059,0.477603051,0.002911027,7,0.174180341,-13.78947355,1,0.029024372,128.28822,3,0.310986562,0
28375,150805,,0.787705381,0.697270607,0.002724737,5,0.112839225,-11.5001672,1,0.037355181,132.2761641,3,0.511078809,0
28376,179494,0.024525486,0.663829664,0.511348828,3.53E-05,10,0.828086297,-5.375271921,0,0.057852525,97.13685477,3,0.446400419,1
28377,175111,0.009380696,0.176263532,0.681969319,0.005631963,2,0.135972996,-7.854406048,0,0.041652365,121.7988345,3,0.14344636,1
28378,163653,0.127822789,,0.617461237,-0.001804527,5,0.087860925,,1,0.029709743,96.9128131,3,0.85034263,1
28379,196093,0.01331614,0.22712619,0.889905057,0.936882737,0,0.087396698,-7.289478134,0,0.065399264,122.0884614,4,0.845403119,0
28380,169666,0.521391023,0.532221737,0.457238692,0.00370898,0,0.112722305,-12.13421359,0,0.053429793,81.67500018,3,0.49301951,0
28381,143992,0.559839032,0.632975211,0.751393368,0.002552174,9,0.103852921,-5.267599946,1,0.219306292,119.3729355,4,0.560572946,1
28382,187897,,0.79413607,0.644258237,0.002915887,3,0.218383135,-7.071177681,1,0.045188106,70.29394297,4,0.930559792,1
28383,239383,0.01546627,0.184852893,0.836519153,0.003634889,4,0.123328568,-5.847538265,0,0.041781344,97.98985679,3,0.264461171,1
28384,188153,,0.638803756,0.937944038,0.005194009,,0.647539338,-6.496944284,0,0.203402545,116.5964937,3,0.717554702,0
28385,252083,,,0.520240786,0.000554172,10,0.215090782,-10.64550282,0,0.03397945,150.612452,3,0.825956123,1
28386,162569,0.471754365,,0.905234254,-0.000283017,0,0.11956056,-7.313664391,0,0.133677913,98.26909004,4,0.541401263,1
28387,216004,,0.857636663,0.638462664,0.00073458,10,0.504790268,-7.627728055,0,0.027976303,118.8999698,3,0.69205062,0
28388,158633,0.879656846,0.286473508,,0.004499502,,,,1,0.055211101,87.45641097,3,0.129631722,0
28389,154838,0.592758734,0.569602371,0.541494081,0.000741223,10,0.468059963,-6.109321112,1,0.143688391,123.4965369,4,0.961716793,0
28390,170131,0.003408226,0.099281303,0.836408391,0.001337461,10,0.250036524,-4.231090869,1,0.05117868,101.1779603,4,0.566735767,1
28391,191405,0.002400202,0.294647933,0.798034117,0.001337508,6,0.106239646,-5.898906882,0,0.279793823,107.7179588,3,0.786239505,0
28392,173753,,,0.93208077,0.002708867,9,0.06334865,-4.422819854,0,0.022411697,119.3198633,4,0.761289066,0
28393,198785,0.093464761,0.85365154,0.544720429,0.003282559,9,0.084059303,-5.296040773,0,0.06269518,124.0753767,4,0.951290323,1
28394,161637,0.055810773,0.827294278,,0.001499075,5,0.178969811,-7.637468249,0,0.040782437,109.3100659,3,0.895686036,0
28395,180685,-0.000555001,0.644315724,0.952217048,0.002578003,9,0.209523939,-4.901905625,0,0.046718048,126.055219,3,0.369848736,0
28396,182011,0.428490223,0.7041778,0.354594106,0.00274582,8,0.126991159,,0,0.036654434,131.3305983,4,0.599963072,1
28397,169333,0.066228909,0.660613582,0.836404693,0.003011768,,0.119275323,-5.989794964,0,0.2469007,107.5110213,4,0.914792138,0
28398,115135,0.5264468,0.281474519,0.270628935,0.001617292,0,0.140069871,-9.808810972,1,0.036020766,81.47863729,3,0.354545704,0
28399,204132,0.593199691,0.392600101,0.542771341,,4,0.15359961,-11.87325637,1,0.041593026,100.4015262,3,0.161834276,0
28400,,0.066672013,0.315101057,0.657142466,0.001434955,2,0.175466338,-7.617058931,0,0.030693272,100.905232,3,0.359108989,1
28401,166159,0.858299941,0.719018537,0.177542737,0.003984693,10,0.129478294,-11.08184927,0,0.117876276,92.33793423,3,0.704639532,1
28402,169747,0.943248764,,0.370607793,0.004307179,0,0.095865854,-14.94754173,0,0.040141955,123.9068135,3,0.386548449,1
28403,205028,0.023526157,0.674736696,,0.004740439,7,0.200953354,-8.08896,0,0.061796853,75.9001852,3,0.284906048,1
28404,244497,0.746237671,0.750605847,0.471419926,0.000472876,10,0.090213332,-11.82576114,0,0.235867915,126.1573873,3,0.365068108,0
28405,173291,0.180928632,0.659398492,0.862429749,0.001218652,9,0.306956214,-4.124584484,1,0.066998747,123.9188522,3,0.588311935,1
28406,171439,0.865363704,0.396230731,0.249500451,0.004071144,6,0.112782348,-10.85019954,1,0.036379593,153.9263168,2,0.218242193,0
28407,232830,0.079997731,0.73014728,0.844654901,0.000691741,6,0.191709055,-5.285090729,0,0.203768957,120.6995094,4,0.551301715,0
28408,304703,0.57502548,0.848772135,0.38706815,0.002601604,6,0.279690404,-10.85170207,0,0.240122546,137.9524778,3,0.920269414,0
28409,147496,0.285028557,0.637833894,0.828641146,0.000996482,1,0.197656761,-6.094776424,0,0.231334697,84.90097834,4,0.425695824,1
28410,183822,0.133058716,0.479670254,0.965634589,0.002655129,5,0.168100078,-3.933397294,1,0.079810804,120.3920265,4,0.78952497,1
28411,240501,0.416683877,0.729451778,0.583706304,,10,0.175271095,-9.732850984,0,0.038482559,124.5652235,4,0.965153916,0
28412,163300,0.035921832,,0.841175794,0.002616857,0,0.102843215,-5.104183291,0,0.120646629,114.9291342,4,0.841738131,0
28413,171650,,0.47327837,,0.090481224,7,,-10.4484965,1,0.028787804,126.7038287,3,0.937303985,1
28414,205126,,0.654049561,0.503734979,0.002371053,10,0.212223021,-8.363299235,0,0.04339557,102.1274731,4,0.740858579,0
28415,167314,0.037495043,0.446612511,0.994375412,0.004235049,,0.119274084,-2.467519366,0,0.102998448,170.1560008,4,0.579712628,0
28416,146436,0.117750321,0.724865233,0.641739773,0.002872205,10,0.139343226,-6.645893554,0,0.237056666,98.71236093,3,0.778784317,0
28417,180883,0.004963245,0.691729394,,0.001731665,2,0.554304209,-3.737992543,1,0.146863705,89.72516033,4,0.667069621,1
28418,263005,0.534932329,0.439528799,0.527380836,0.002358523,1,0.212583232,-20.16398018,0,0.046173288,152.0885775,4,0.569335636,0
28419,,0.788245057,0.665254754,0.186784439,0.000126412,0,0.110220272,-8.875018434,0,0.029578682,90.49227619,4,0.182929026,1
28420,164794,0.189241178,0.638736317,0.849656314,,10,0.087589253,,0,0.029781027,100.8359576,3,0.782013835,0
28421,168674,0.332439666,0.525011782,0.696736324,0.001722663,,0.139833952,-9.551726483,1,0.084618141,135.2995588,3,0.356479989,1
28422,,0.65514985,0.590259471,0.488225848,0.003215132,,0.132387432,-6.839478991,0,0.107251713,80.50727898,4,0.422944001,0
28423,157953,,0.687338083,0.686423092,0.002103192,9,0.74262553,-5.031632337,1,0.1000145,123.5680505,4,0.643366489,0
28424,280246,0.06573728,0.558248881,0.744939414,0.001303474,,0.101670154,-9.108785029,1,0.036349659,86.91918948,4,0.626841986,1
28425,185277,0.839038543,,,0.266431107,10,,-4.105955346,1,0.044148773,147.4913514,3,0.568095514,0
28426,182521,0.108306343,0.276643519,0.877431581,0.001821693,,0.111318348,-3.854677383,0,0.045564802,136.6713078,4,0.377036835,0
28427,148982,0.175387484,,0.919684418,0.041506011,6,0.439653109,-4.906499207,0,0.020830266,127.1652234,3,0.658790732,0
28428,194453,,0.38503956,0.897330276,,6,0.204079424,-3.085901837,1,0.028012214,175.0481158,4,0.826360286,1
28429,148380,0.639699476,0.647118488,0.569002595,,4,,-6.18429696,1,0.297777455,117.6787602,3,0.437641937,0
28430,198663,0.05460992,0.471968011,0.769804479,0.102646615,6,0.134814054,-8.805293265,1,0.028872731,119.8054338,3,0.755976447,0
28431,168065,0.264871972,0.874815175,,-0.000119559,1,0.088100182,-5.949902639,0,0.252616727,91.78615508,3,0.978119064,0
28432,263708,0.749624295,0.872142906,0.863627829,-3.24E-05,7,0.541033186,-6.483520972,1,0.202238828,157.0434195,3,0.819751208,1
28433,197225,0.494882254,0.171470469,0.717169551,,3,0.108938654,-8.920338926,0,0.04234588,88.4640026,3,0.701781612,0
28434,254932,0.17287423,0.767123572,0.625522041,0.002298363,7,0.138620777,-7.834092606,0,0.051338507,150.9035962,3,0.47263416,1
28435,295672,0.911825449,0.421214242,0.315622944,0.120879981,10,0.118841322,,0,0.047465927,165.1007202,3,0.105898552,0
28436,192301,0.658891562,0.701547624,0.519704261,,2,0.140989427,-7.365101636,1,0.046860128,102.3266776,4,0.703585519,0
28437,176867,0.732826856,0.652358637,0.774347452,0.003830152,4,0.13765091,,0,0.041995788,124.3271224,4,0.22987146,0
28438,184599,0.058733329,0.423255246,0.83804501,0.001832291,10,0.514772379,-8.642703382,1,0.091372512,125.5553987,4,0.665048451,0
28439,181045,0.300353773,0.768557613,0.57072282,-0.00082406,3,0.115194715,-6.601070497,0,0.443505819,86.83079145,4,0.749671962,1
28440,240473,0.08037833,,0.650324317,,,0.18981367,-10.74075754,0,0.322658009,149.936922,3,0.897714889,1
28441,166712,0.049400003,0.827500715,0.653523973,,0,0.574734091,-4.429024685,0,0.311541018,103.573441,3,0.5681862,0
28442,194071,0.107116828,0.694759962,0.873542245,,5,0.100000441,-7.012204832,0,0.253673939,98.13358807,4,0.636607744,1
28443,,0.226706054,0.574422269,0.533341852,0.000466771,0,0.075098074,-9.928221604,0,0.064662662,91.61961133,3,0.387200904,0
28444,273579,0.392271228,0.286174487,0.855863607,,0,0.158622419,-9.284849877,1,0.040523088,113.7213171,3,0.777301036,0
28445,170627,0.137313673,0.886403431,0.493336042,0.001852962,2,0.116170872,-10.45642621,1,0.054838893,163.8876538,4,0.287021234,0
28446,304937,0.040800318,0.240845706,0.910116296,0.00105291,2,,-4.62263016,0,0.262535975,107.78739,3,0.642313318,0
28447,118288,0.01821273,0.42334417,0.311804219,0.002002845,6,0.103450201,-11.76506069,0,0.124013222,95.64793568,4,0.740961697,1
28448,163110,,0.683172003,0.824795455,0.001569595,9,0.106535264,-4.718810401,0,0.102593504,99.01431919,4,0.734999855,1
28449,279316,0.019082921,0.330691066,0.87092428,0.001598255,7,0.141693269,-3.828800948,0,0.047205769,129.7557003,3,0.409577306,1
28450,188870,0.3879789,0.436756814,0.598767027,0.003350601,9,0.168379171,-9.936537281,0,0.041450492,83.91137646,3,0.265620714,1
28451,344748,0.210536426,0.672787925,0.813586688,0.00074992,,0.092373262,-4.856906475,0,0.155124989,102.0326898,3,0.600866524,1
28452,263828,0.033274394,0.558560353,0.914234374,0.287246865,6,0.188104011,-4.964971493,1,0.042367552,152.542888,4,0.437841902,0
28453,127700,0.078692556,0.840039034,0.792039931,-0.000975837,5,0.215567989,-3.059151858,1,0.230037853,125.5609979,4,0.518391309,0
28454,219121,0.05242987,0.286498207,0.925887175,0.000422272,7,0.116804197,-12.26658971,1,0.03164059,100.0756114,3,0.154258281,0
28455,212887,0.106968351,0.239154057,0.872033129,5.60E-06,,,,0,0.350678134,164.4936446,4,0.804001267,0
28456,165594,0.999147492,0.133128878,0.198523982,0.133136556,2,0.177354614,-17.79054295,1,0.08089707,129.1003832,3,0.310959938,1
28457,216915,0.570588797,0.581731896,0.434163858,0.004581141,8,0.175289731,-10.14721993,0,0.029682737,124.8437383,3,0.574587012,0
28458,173809,0.540308911,0.681995096,,0.09121391,1,0.200751936,-6.498094468,0,0.031690929,80.66598782,4,0.590208352,1
28459,338816,0.004314658,0.60294728,0.881662286,-0.001271264,6,0.84207043,-4.340367111,0,0.052502537,97.39122445,4,0.585539503,0
28460,185878,0.186887889,0.717173634,0.659423717,-0.000268836,,0.094516853,-3.770356727,0,0.034150473,95.9203897,5,0.514386848,0
28461,144878,0.02851437,0.65251941,0.949843912,0.000542749,8,0.127880021,,0,0.123252461,121.4515024,4,0.779395886,0
28462,184972,0.223989945,,0.756061118,0.001858123,3,0.124961606,-7.333462053,1,0.037097659,95.49440069,3,0.859522785,0
28463,230080,,0.526119387,0.939837846,0.003096634,9,0.425555259,-5.046557169,0,0.160666971,123.4236471,4,0.441362205,1
28464,119869,0.592370324,0.718859625,0.746645359,0.002037701,1,0.107166549,-9.752997457,1,0.06058215,146.3129792,4,0.939667976,0
28465,179863,0.213360641,0.53708729,0.787688963,0.001259845,9,0.142663371,-5.885633481,0,0.039969514,142.3706969,4,0.943005707,0
28466,326345,0.021686891,0.301417554,0.877675388,0.026189108,2,0.115224154,-4.807892635,0,0.041271938,122.2532861,3,0.66644385,0
28467,235150,0.062555544,0.580724305,0.857726056,-0.00064563,5,0.417340143,,0,0.045721993,120.7545524,3,0.78497198,0
28468,185457,0.144302085,0.564805121,0.838786337,0.000207519,5,0.104210688,-8.818275347,0,0.049683535,124.9375566,4,0.387999104,1
28469,231234,-0.000825273,0.736928466,,0.000296611,0,0.106812006,-4.863977565,0,0.14640291,83.25970533,4,0.940874079,0
28470,174323,0.130170696,0.623923924,0.827992131,0.001255836,9,0.575416717,-4.321985059,0,0.031425992,123.4431966,3,0.666434363,0
28471,147448,0.010424151,0.62169345,0.993401993,0.002798495,9,0.090403222,-2.131692073,0,0.20962384,113.0614769,4,0.472376396,0
28472,292258,0.626309209,,0.734038844,0.001255742,,0.131764861,-7.018295748,0,0.037936693,76.34638658,4,0.955180386,0
28473,207884,0.076213734,0.758525231,0.865377384,,6,0.195564687,,0,0.143110437,123.010233,3,0.7922482,1
28474,139038,0.476299147,0.843842323,0.791093159,0.00071477,10,0.061877598,-5.220399333,1,0.176039854,105.7384588,4,0.957100736,0
28475,201254,0.379251617,0.542061554,0.850249456,0.000328519,7,0.086097069,-3.252382048,1,0.03469275,99.91305582,4,0.455342197,0
28476,173607,,0.722537725,0.59688806,0.002961777,0,0.196150513,-5.766887064,1,0.080040536,89.85731894,3,0.898007916,0
